Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","195","Sénégal","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","379","","Donnée officielle"
"TP","Cultures et produits animaux","195","Sénégal","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","720","","Donnée officielle"
"TP","Cultures et produits animaux","195","Sénégal","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","48","","Donnée officielle"
"TP","Cultures et produits animaux","195","Sénégal","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","327","","Donnée officielle"
"TP","Cultures et produits animaux","272","Serbie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4146","","Donnée officielle"
"TP","Cultures et produits animaux","272","Serbie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","14608","","Donnée officielle"
"TP","Cultures et produits animaux","272","Serbie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1406","","Donnée officielle"
"TP","Cultures et produits animaux","272","Serbie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","4832","","Donnée officielle"
"TP","Cultures et produits animaux","196","Seychelles","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","187","","Donnée officielle"
"TP","Cultures et produits animaux","196","Seychelles","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","688","","Donnée officielle"
"TP","Cultures et produits animaux","197","Sierra Leone","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","411","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","197","Sierra Leone","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1413","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","200","Singapour","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","23227","","Donnée officielle"
"TP","Cultures et produits animaux","200","Singapour","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","107852","","Donnée officielle"
"TP","Cultures et produits animaux","200","Singapour","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","330","","Donnée officielle"
"TP","Cultures et produits animaux","200","Singapour","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1925","","Donnée officielle"
"TP","Cultures et produits animaux","199","Slovaquie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","6255","","Donnée officielle"
"TP","Cultures et produits animaux","199","Slovaquie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","21191","","Donnée officielle"
"TP","Cultures et produits animaux","199","Slovaquie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","12599","","Donnée officielle"
"TP","Cultures et produits animaux","199","Slovaquie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","17017","","Donnée officielle"
"TP","Cultures et produits animaux","198","Slovénie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4550","","Donnée officielle"
"TP","Cultures et produits animaux","198","Slovénie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","15886","","Donnée officielle"
"TP","Cultures et produits animaux","198","Slovénie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","9655","","Donnée officielle"
"TP","Cultures et produits animaux","198","Slovénie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","49497","","Donnée officielle"
"TP","Cultures et produits animaux","201","Somalie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","121","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","201","Somalie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","253","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","276","Soudan","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","276","Soudan","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","7","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","277","Soudan du Sud","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","12","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","277","Soudan du Sud","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","8","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","38","Sri Lanka","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","129","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","38","Sri Lanka","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","747","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","38","Sri Lanka","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","37","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","38","Sri Lanka","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","201","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","26544","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","122551","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","5664","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","20319","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","6093","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","43947","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1109","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","5051","","Donnée officielle"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","346","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1046","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","208","Tadjikistan","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","488","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2134","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","19","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","167","Tchéquie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","10850","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","39185","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","5372","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","26740","","Donnée officielle"
"TP","Cultures et produits animaux","216","Thaïlande","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","568","","Donnée officielle"
"TP","Cultures et produits animaux","216","Thaïlande","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","4003","","Donnée officielle"
"TP","Cultures et produits animaux","216","Thaïlande","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","589434","","Donnée officielle"
"TP","Cultures et produits animaux","216","Thaïlande","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","2593883","","Donnée officielle"
"TP","Cultures et produits animaux","176","Timor-Leste","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","105","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","176","Timor-Leste","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","335","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","217","Togo","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","166","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","217","Togo","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","648","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","219","Tonga","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","155","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","219","Tonga","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","308","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","220","Trinité-et-Tobago","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1100","*","Chiffre non officiel"
"TP","Cultures et produits animaux","220","Trinité-et-Tobago","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","1593","*","Chiffre non officiel"
"TP","Cultures et produits animaux","220","Trinité-et-Tobago","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","113","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","220","Trinité-et-Tobago","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","401","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","222","Tunisie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","27","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","222","Tunisie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","160","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","222","Tunisie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","88","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TP","Cultures et produits animaux","222","Tunisie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","325","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","213","Turkménistan","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","125","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","213","Turkménistan","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","138","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","223","Turquie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","30","","Donnée officielle"
"TP","Cultures et produits animaux","223","Turquie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","70","","Donnée officielle"
"TP","Cultures et produits animaux","223","Turquie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","24282","","Donnée officielle"
"TP","Cultures et produits animaux","223","Turquie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","33624","","Donnée officielle"
"TP","Cultures et produits animaux","227","Tuvalu","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","23","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","227","Tuvalu","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","59","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","230","Ukraine","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2132","","Donnée officielle"
"TP","Cultures et produits animaux","230","Ukraine","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","6807","","Donnée officielle"
"TP","Cultures et produits animaux","230","Ukraine","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1459","","Donnée officielle"
"TP","Cultures et produits animaux","230","Ukraine","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","3582","","Donnée officielle"
"TP","Cultures et produits animaux","234","Uruguay","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","4084","","Donnée officielle"
"TP","Cultures et produits animaux","234","Uruguay","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","10411","","Donnée officielle"
"TP","Cultures et produits animaux","234","Uruguay","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","11","","Donnée officielle"
"TP","Cultures et produits animaux","234","Uruguay","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","34","","Donnée officielle"
"TP","Cultures et produits animaux","155","Vanuatu","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","202","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","155","Vanuatu","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","453","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","237","Viet Nam","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","14422","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","237","Viet Nam","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","25129","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","237","Viet Nam","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1909","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","237","Viet Nam","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","6415","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","249","Yémen","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","61","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","249","Yémen","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","216","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","251","Zambie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","2","","Donnée officielle"
"TP","Cultures et produits animaux","251","Zambie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","3","","Donnée officielle"
"TP","Cultures et produits animaux","181","Zimbabwe","5610","Importations - Quantité","1061","Viande, poulet en boîte","2018","2018","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","181","Zimbabwe","5622","Importations - Valeur","1061","Viande, poulet en boîte","2018","2018","1000 US$","5","","Donnée officielle"
